X,Y,OBJECTID,CreationDate,Creator,EditDate,Editor,GlobalID,AreaID,UNIT_CODE,UNIT_NAME,DATE_EDIT,STATE,REGION,GNIS_ID,UNIT_TYPE,CREATED_BY,PARKNAME
-12313988.2186,3785741.5366,345,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{2B16B3DA-7EB0-4BBD-9A2C-3D1ABC382557},366,SAGU,Saguaro National Park,2023/06/16 15:17:44+00,AZ,IM,10683,National Park,Lands,Saguaro
-12369104.9653,3981690.9879,346,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{50F9B320-8055-4AE8-BE8D-2044FD89BB67},367,TONT,Tonto National Monument,2006/02/23 00:00:00+00,AZ,IM,35382,National Monument,Lands,Tonto
-12361763.9132,3707335.6875,347,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{FBC6B5F9-F394-40AB-91BC-EB1DF817D0FE},368,TUMA,Tumacacori National Historical Park,2018/04/05 00:00:00+00,AZ,IM,35519,National Historical Park,Lands,Tumacácori
-12470937.5191,4133201.0802,348,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{F6A0EEB1-829E-4EA1-8F82-4046C8C263CB},369,TUZI,Tuzigoot National Monument,2003/11/21 00:00:00+00,AZ,IM,35601,National Monument,Lands,Tuzigoot
-12458204.001,3920098.4909,349,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{33526876-35E0-4250-BEF5-7B4E4EC163CD},370,PIMA,Hohokam Pima National Monument,2010/09/20 00:00:00+00,AZ,IM,25440,National Monument,Lands,Hohokam Pima
-13649179.7316,4955912.0596,350,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{D8F5737B-3C42-4098-BEF6-45A5E2F3F707},371,WHIS,Whiskeytown-Shasta-Trinity National Recreation Area,2020/04/29 00:00:00+00,CA,PW,277264,National Recreation Area,Lands,Whiskeytown
-13152735.374,4401121.9382,351,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{BBC2DC03-F0DB-48C1-ACDF-797074AB7398},372,MANZ,Manzanar National Historic Site,2008/03/04 00:00:00+00,CA,PW,1804731,National Historic Site,Lands,Manzanar
16102872.5494,1504284.7097,352,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{5F2EA75B-0426-4312-A607-E78EE4AD76AC},373,WAPA,War in the Pacific National Historical Park,2015/02/04 00:00:00+00,GU,PW,1828962,National Historical Park,Lands,War in the Pacific
-13307448.1587,4557028.7127,353,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{C6420E2E-07A2-4E4E-8915-416D8502928F},374,YOSE,Yosemite National Park,2022/10/11 15:53:02+00,CA,PW,255923,National Park,Lands,Yosemite
-17581634.9112,2435693.2295,354,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{F4919618-A75D-475A-A4E2-CC6D59BDAFFC},375,PERL,Pearl Harbor National Memorial,2019/08/29 00:00:00+00,HI,PW,need,National Memorial,Lands,Pearl Harbor
-18862957.9727,-1602777.9236,355,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{A972CBFA-1A44-4C8B-A7E2-4DAF274ADA6B},376,NPSA,National Park of American Samoa,2016/05/25 00:00:00+00,AS,PW,1966567,National Park,Lands,National Park of American Samoa
-13628150.2694,4552686.836,356,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{296EC414-1F29-465F-8B57-F90F2FC99613},377,SAFR,San Francisco Maritime National Historical Park,2013/02/19 00:00:00+00,CA,PW,1877542,National Historical Park,Lands,San Francisco Maritime
-13319187.1172,5549121.902,357,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{40F0BC29-8A3E-4CCC-AB2A-D03EB2668366},378,JODA,John Day Fossil Beds National Monument,2015/07/08 00:00:00+00,OR,PW,1133439,National Monument,Lands,John Day Fossil Beds
-13174768.1912,6091999.3332,358,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{8446FD26-D6DC-4D9C-B461-C792457AB6E6},379,LARO,Lake Roosevelt National Recreation Area,2015/04/22 00:00:00+00,WA,PW,1531834,National Recreation Area,Region,Lake Roosevelt
-12635440.8502,5373728.9674,359,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{F6F6D8C4-59C9-4A62-A7D0-C16A69ED8F14},380,CRMO,Craters of the Moon National Monument,2017/05/31 00:00:00+00,ID,PW,1986829,National Monument,Lands,Craters of the Moon
-12639119.4981,5336165.3244,360,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{67B25DA3-B31A-41C5-9274-D7941F5FE999},381,CRMP,Craters of the Moon National Preserve,2017/05/31 00:00:00+00,ID,PW,1986829,National Preserve,Lands,Craters of the Moon
-13656929.1272,6141349.6028,361,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{C4A3412E-1760-4821-91F4-B3B98FEEB70F},382,EBLA,Ebey's Landing National Historical Reserve,2015/04/22 00:00:00+00,WA,PW,1888910,National Reserve,Lands,Ebey's Landing
-13595928.6748,5303615.0359,362,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{747D8840-5AAB-483C-9C11-BCDB05A58804},383,CRLA,Crater Lake National Park,2017/06/05 00:00:00+00,OR,PW,1163670,National Park,Lands,Crater Lake
-13737306.597,5176660.8218,363,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{E38B1A2F-B227-4352-9447-9B25752D4112},385,ORCA,Oregon Caves National Monument and Preserve,2021/06/14 00:00:00+00,OR,PW,1147260,National Monument,Lands,Oregon Caves
-12718091.2392,5263491.6817,364,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{DAA240DA-396F-41E0-823E-0E8E7E70C4C3},387,MIIN,Minidoka National Historic Site,2015/10/15 00:00:00+00,ID,PW,2766708,National Historic Site,Lands,Minidoka
-12943650.6153,5747779.5203,365,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{999429F2-2493-4791-91B1-75785AD42F9B},388,NEPE,Nez Perce National Historical Park,2013/12/18 00:00:00+00,ID,PW,394735,National Historical Park,Lands,Nez Perce
-13810946.8138,5826534.9443,366,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{D345EBBB-0AC5-44D0-A656-2D3363E04786},389,LEWI,Lewis and Clark National Historical Park,2019/09/10 00:00:00+00,OR,PW,2055170,National Historical Park,RISD,Lewis and Clark
-13654725.0211,5720267.1733,367,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{2D77373B-6337-422C-9AC6-DE516D301DFC},390,FOVA,Fort Vancouver National Historic Site,2011/03/03 00:00:00+00,OR,PW,1504974,National Historic Site,Lands,Fort Vancouver
-13548299.3463,5918381.9205,368,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{4B072B1B-A687-4DFA-B4CF-BEA3899B5836},391,MORA,Mount Rainier National Park,2015/11/17 00:00:00+00,WA,PW,1528416,National Park,Lands,Mount Rainier
-10219983.4991,5843428.2605,369,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{54A38E2D-3B24-40C6-B67E-ED7C48274B92},392,NOCA,North Cascades National Park,2023/09/14 09:57:23+00,WA,PW,1528421,National Park,Lands,North Cascades
-13435183.6773,6165050.269,370,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{BC5A3167-483A-4224-8219-B0523A2060B5},393,LACH,Lake Chelan National Recreation Area,2023/06/23 14:49:04+00,WA,PW,1528425,National Recreation Area,Lands,Lake Chelan
-13477418.2341,6238949.8314,371,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{210D7029-703C-4AD6-989B-ACA6B6F7072D},394,ROLA,Ross Lake National Recreation Area,2018/01/18 00:00:00+00,WA,PW,1528419,National Recreation Area,Lands,Ross Lake
-13751770.7683,6071450.4974,372,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{A2EE5EB6-1089-4C8D-B8D4-42731F6CE7A9},395,OLYM,Olympic National Park,2015/04/22 00:00:00+00,WA,PW,1530459,National Park,Lands,Olympic
-13693269.4613,6184099.6084,373,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{BF9EDC08-DE2F-4A43-9C8B-7946587D65CE},396,SAJH,San Juan Island National Historical Park,2015/07/24 00:00:00+00,WA,PW,1534055,National Historical Park,Lands,San Juan Island
-13187474.713,5787232.1533,374,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{197D7D1C-049E-49D5-AB6E-BD4B9E8E7564},397,WHMI,Whitman Mission National Historic Site,2011/10/27 00:00:00+00,WA,PW,1531185,National Historic Site,Lands,Whitman Mission
-12657728.9551,5171043.2809,375,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{95F3B06A-26DA-4642-93A8-5F5BA1916DEA},398,CIRO,City of Rocks National Reserve,2023/06/20 13:52:08+00,ID,PW,401309,National Reserve,Lands,City of Rocks
-12795027.0575,5283522.0198,376,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{C5C2B308-EDD5-4F4A-B4C7-80DAF1138415},399,HAFO,Hagerman Fossil Beds National Monument,2008/09/04 00:00:00+00,ID,PW,395749,National Monument,Lands,Hagerman Fossil Beds
-17347391.7213,8192395.5439,377,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{CF07FF76-7479-4AC7-A72D-7F158634899B},401,ALAG,Alagnak Wild River,2019/03/21 00:00:00+00,AK,AK,2733449,National Wild & Scenic River,Lands,Alagnak
-17556471.8798,7734040.9936,378,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{70F2ED9D-61C2-4869-B790-97275EA8537E},402,ANIA,Aniakchak National Preserve,2019/03/21 00:00:00+00,AK,AK,1416034,National Preserve,Lands,Aniakchak
-17599309.0707,7739965.374,379,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{C2F25B07-7539-4DEB-917F-48794775A3B0},403,ANIA,Aniakchak National Monument,2019/03/21 00:00:00+00,AK,AK,1416034,National Monument,Lands,Aniakchak
-18275775.7512,9855724.0416,380,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{5E859704-ADD1-4C41-8ED4-221CF285B36B},404,BELA,Bering Land Bridge National Preserve,2019/03/21 00:00:00+00,AK,AK,1416037,National Preserve,Lands,Bering Land Bridge
-18195542.9184,10279446.9423,381,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{B5802EB7-ADB0-4166-AC03-03DEFA0DCF2D},405,CAKR,Cape Krusenstern National Monument,2022/03/24 00:00:00+00,AK,AK,1416038,National Monument,Lands,Cape Krusenstern
-16921241.6574,9274768.8451,382,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{8F758A84-C163-4C64-8670-F19394FAA46F},406,DENA,Denali National Preserve,2022/03/24 00:00:00+00,AK,AK,2760439,National Preserve,Lands,Denali
-16765045.603,9180708.9532,383,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{4703DD52-039C-4E27-990D-2848D0F5779A},407,DENA,Denali National Park,2022/03/24 00:00:00+00,AK,AK,2760439,National Park,Lands,Denali
-17269571.3818,10122891.0744,384,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{2AFA1B74-AF3D-4F46-A5D2-948AF4C5873D},408,GAAR,Gates of the Arctic National Preserve,2019/03/21 00:00:00+00,AK,AK,1416040,National Preserve,Lands,Gates of the Arctic
-17061925.1705,10376709.5856,385,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{B4E2BBD8-D795-479B-A48D-CB9BE1E55959},409,GAAR,Gates of the Arctic National Park,2019/03/21 00:00:00+00,AK,AK,1416040,National Park,Lands,Gates of the Arctic
-15403272.851,8208551.896,386,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{AE3DA8A0-1287-4AB6-A443-4F8B44AC7F04},410,GLBA,Glacier Bay National Preserve,2022/03/24 00:00:00+00,AK,AK,1416041,National Preserve,Lands,Glacier Bay
-15236201.6078,8143176.2023,387,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{D2AB633E-71DF-4ECD-8287-222786B2FF8F},411,GLBA,Glacier Bay National Park,2022/03/24 00:00:00+00,AK,AK,1416041,National Park,Lands,Glacier Bay
-17298132.3158,8197234.5516,388,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{2DBAAFEE-8F74-49EA-8B13-F828F6DD4CDB},412,KATM,Katmai National Preserve,2022/03/24 00:00:00+00,AK,AK,1416045,National Preserve,Lands,Katmai
-17263764.8444,8075321.3152,389,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{F7708885-4E1D-4574-BA05-58188B7F476B},413,KATM,Katmai National Park,2022/03/24 00:00:00+00,AK,AK,1416045,National Park,Lands,Katmai
-16725374.0654,8357378.6507,390,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{4AFDA9CA-5E33-41AB-AD35-8F69ED48515D},414,KEFJ,Kenai Fjords National Park,2019/03/21 00:00:00+00,AK,AK,1419645,National Park,Lands,Kenai Fjords
-15060709.8004,8318169.4777,391,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{14A49107-C9ED-4F9A-913F-A2C3036C6C4E},415,KLGO,Klondike Gold Rush National Historical Park,2019/03/21 00:00:00+00,AK,AK,1423115,National Historical Park,Lands,Klondike Gold Rush
-17706760.2562,10269859.4839,392,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{C3F91C47-FD38-419B-AFA5-8B4BD9115358},416,KOVA,Kobuk Valley National Park,2019/03/21 00:00:00+00,AK,AK,1416046,National Park,Lands,Kobuk Valley
-17157878.9253,8559854.991,393,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{9E549A78-BBAF-4B2F-B72F-A6CD47AA3A15},417,LACL,Lake Clark National Preserve,2022/03/24 00:00:00+00,AK,AK,1416049,National Preserve,Lands,Lake Clark
-17061033.4529,8531961.6266,394,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{B2E741DD-F4F6-42BD-81DD-C474C92390BE},418,LACL,Lake Clark National Park,2022/03/24 00:00:00+00,AK,AK,1416049,National Park,Lands,Lake Clark
-17604656.8109,10405073.1048,395,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{482DBDDB-8AF3-4EE5-8C21-99A7E373669D},419,NOAT,Noatak National Preserve,2019/03/21 00:00:00+00,AK,AK,1413640,National Preserve,Lands,Noatak
-15063266.9717,7769736.9832,396,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{82D6E933-E605-4BF5-84E3-086EF17CA4CB},420,SITK,Sitka National Historical Park,2019/03/21 00:00:00+00,AK,AK,1417085,National Historical Park,Lands,Sitka
-15839271.6509,8912110.8433,397,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{94A9AC80-CFD4-4DA9-B8FF-917FC250538D},421,WRST,Wrangell-St. Elias National Preserve,2022/03/24 00:00:00+00,AK,AK,1416055,National Preserve,Lands,Wrangell - St Elias
-16015091.4104,8675493.9134,398,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{D18A1406-59D3-42A7-8B76-E3EE9A604396},422,WRST,Wrangell-St. Elias National Park,2022/03/24 00:00:00+00,AK,AK,1416055,National Park,Lands,Wrangell - St Elias
-15933857.8845,9623822.7333,399,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{D0CDEFD8-7A1D-4B02-A996-7E4BBD0CDCC7},423,YUCH,Yukon-Charley Rivers National Preserve,2019/03/21 00:00:00+00,AK,AK,1416058,National Preserve,Lands,Yukon - Charley Rivers
-8576486.7436,4705415.3786,400,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{F77CA8E7-C40C-4064-8A4F-47DD689F45B9},424,MLKM,"Martin Luther King, Jr., Memorial",2011/11/04 00:00:00+00,DC,NC,2002666,National Memorial,Lands,Martin Luther King Jr
-8493918.5795,4440024.2072,401,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{BC568115-9C7C-4B14-8243-47BDC04323AA},425,FOMR,Fort Monroe National Monument,2018/04/18 00:00:00+00,VA,NE,"2707739	",National Monument,Lands,Fort Monroe
-8257599.491,5000093.3493,402,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{30818E28-97EA-4FA1-BE74-F8EB96140A65},426,PAGR,Paterson Great Falls National Historical Park,2015/05/11 00:00:00+00,NJ,NE,2053533,National Historical Park,Lands,Paterson Great Falls
-13198329.9309,4194722.3071,403,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{5677EDE8-C27D-4FCE-B780-0C98B69566EC},427,CECH,César E. Chávez National Monument,2013/02/05 00:00:00+00,CA,PW,2754548,National Monument,Lands,César E. Chávez
-8487800.1543,4648784.5308,404,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{BF76C75B-238E-4015-81B6-2A9A36D30891},428,HATU,Harriet Tubman Underground Railroad National Historical Park,2023/01/24 14:05:28+00,MD,NE,2783291,National Historical Park,Lands,Harriet Tubman Underground Railroad
-8411660.2794,4841909.1269,405,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{57E1CBC2-1E97-46D3-BD70-2B84B40685A7},429,FRST,First State National Historical Park,2015/06/18 00:00:00+00,DE,NE,2756166,National Historical Park,Lands,First State
-9338573.9568,4823699.2095,406,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{9951E3D8-4451-409D-9770-0B2A94F8601C},430,CHYO,Charles Young Buffalo Soldiers National Monument,2022/11/08 10:44:39+00,OH,MW,2736075,National Monument,Lands,Charles Young Buffalo Soldiers
-8094575.1814,5171859.0155,407,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{C28FEC2E-05BA-4435-A57F-76D25BA4D609},433,NEEN,New England National Scenic Trail,2023/09/14 09:53:21+00,CT,NE,,National Trails Syste,Lands,New England
-10219983.4991,5843428.2605,408,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{A17C9A90-DD4A-4240-8EF5-F0B88966592E},434,NOCO,North Country National Scenic Trail,2021/03/04 00:00:00+00,MI,MW,1622686,National Trails Syste,Lands,North Country
-11856688.76,4289354.5572,409,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{4FB49D16-9F6A-4D5E-92D9-C6E4CFA3925E},435,VALL,Valles Caldera National Preserve,2022/09/13 10:13:39+00,NM,IM,2035517,National Preserve,Lands,Valles Caldera
-8522717.6382,5298522.2483,410,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{2A9DD57E-6CA3-431C-B840-4C27C04898C7},438,HART,Harriet Tubman National Historical Park,2022/12/31 11:09:35+00,NY,NE,need,National Historical Park,Lands,Harriet Tubman
-7952596.6124,5152057.535,411,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{750A55FC-7E0D-4C7D-80DA-683FA1311C58},439,BLRV,Blackstone River Valley National Historical Park,2022/05/19 00:00:00+00,MA,NE,,National Historical Park,Lands,Blackstone River Valley
-17594752.7545,2437964.8035,412,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{B1048BA7-2163-4970-B03D-A942395F9262},440,HONO,Honouliuli National Historic Site,2015/08/13 00:00:00+00,HI,PW,2767391,National Historic Site,Lands,Honouliuli
-9752595.7243,5115285.5247,413,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{88360FDC-D560-448F-8286-C8A09370849D},441,PULL,Pullman National Historical Park,2016/09/12 00:00:00+00,IL,MW,2766905,National Historical Park,Lands,Pullman
-8575252.7055,4706782.4094,414,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{050CBFD6-E264-46E8-8C4C-560223F3B8A3},442,WWIM,World War I Memorial,2016/09/13 00:00:00+00,DC,NC,531319,National Memorial,Lands,World War I
-12841436.3929,4356098.3689,415,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{B726EA3B-B83B-4697-A054-44A5492F7446},443,TUSK,Tule Springs Fossil Beds National Monument,2020/08/31 00:00:00+00,NV,PW,2767392,National Monument,Lands,Tule Springs Fossil Beds
-9394628.0062,4291808.8681,416,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{95F8A335-C5C4-4E62-B230-B08257DF2099},444,MAPR,Manhattan Project National Historical Park,2016/03/16 00:00:00+00,NM,IM,2775864,National Historical Park,Lands,Manhattan Project
-10817602.6361,3711558.1712,417,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{8F420FE0-0533-496C-BB08-DC623DC7AF3F},445,WACO,Waco Mammoth National Monument,2016/02/12 00:00:00+00,TX,IM,2775865,National Monument,Lands,Waco Mammoth
-12811669.2568,4209264.2551,418,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{69BFADDD-615E-4824-B4C8-CF3962B1AC37},446,CAMO,Castle Mountains National Monument,2016/03/01 00:00:00+00,CA,PW,2775863,National Monument,Lands,Castle Mountain
-8237830.437,4973152.7135,419,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{BD63A334-1BCB-41D5-BD94-FE34D7DCD2E2},448,STON,Stonewall National Monument,2016/09/07 00:00:00+00,NY,NE,2781516,National Monument,Lands,Stonewall
-7646712.5426,5771725.1746,420,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{18EC94CD-D204-4BC4-A55D-CF348F29CD2B},449,KAWW,Katahdin Woods and Waters National Monument,2018/01/23 00:00:00+00,ME,NE,2783292,National Monument,Lands,Katahdin Woods And Waters
-9664165.0566,3963920.7606,421,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{9FD0F7C9-523E-43DC-8FF2-4A4A29EDC3F6},450,BICR,Birmingham Civil Rights National Monument,2017/10/24 00:00:00+00,AL,SE,2783289,National Monument,Lands,Birmingham Civil Rights
-9563232.1997,3979891.2912,422,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{7BB5DB38-B999-46E4-9B01-A25A4102A564},452,FRRI,Freedom Riders National Monument,2020/09/23 00:00:00+00,AL,SE,2783290,National Monument,Lands,Freedom Riders
-8981169.796,3814232.7807,423,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{31DD9027-673C-44DE-BF41-D011C5775425},453,REER,Reconstruction Era National Historical Park,2020/05/14 00:00:00+00,SC,SE,2783288,National Historical Park,Lands,Reconstruction Era
-10023388.5508,4575695.9555,424,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{F289B235-24CE-4A76-8428-B3CC74D2D3E1},454,STGE,Ste. Genevieve National Historical Park,2023/03/13 14:36:50+00,MO,MW,need,National Historical Park,Lands,Ste. Geneviève
-9417141.3693,4550185.7068,425,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{6B3726D8-E70F-447B-9071-E8C0EE47F33F},455,CANE,Camp Nelson National Monument,2020/09/23 00:00:00+00,KY,SE,2795910,National Monument,Lands,Camp Nelson
-13511343.9697,5144111.2826,426,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{415C1BF8-D711-44A4-B886-81DE455D5BB2},456,TULE,Tule Lake National Monument,2019/08/29 00:00:00+00,CA,PW,2790524,National Monument,Lands,Tule Lake
-10042558.3719,3808135.3899,427,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{5EC91F55-CABC-459A-85DB-0D687DCCA75E},457,MEMY,Medgar and Myrlie Evers Home National Monument,2020/09/21 00:00:00+00,MS,SE,2808903,National Monument,Lands,Medgar and Myrlie Evers Home
-9432932.5531,4447059.8407,428,2023/10/13 12:14:29+00,NPS_WASO_LANDS,2023/10/13 12:14:29+00,NPS_WASO_LANDS,{4C3B8EB0-30BE-4058-80CB-107B932F2845},458,MISP,Mill Springs Battlefield National Monument,2020/09/23 00:00:00+00,KY,SE,498296,National Monument,Lands,Mill Springs Battlefield
